m,x_um,E_nonlinear,E_linearized
0.6,0.15234375,0.2378426159800249,0.25399208364091175
0.6,0.15625,0.23558140141079642,0.2523558146687994
0.6,0.16015625,0.23330398288291096,0.25068154183923547
0.6,0.1640625,0.23101067771586387,0.2489695172915498
0.6,0.16796875,0.22870179832864992,0.2472199988503419
0.6,0.171875,0.22637765231252432,0.24543324998665375
0.6,0.17578125,0.22403854250350055,0.243609539778292
0.6,0.1796875,0.22168476705456017,0.24174914286930604
0.6,0.18359375,0.21931661950755185,0.2398523394286271
0.6,0.1875,0.21693438886475894,0.2379194151078765
0.6,0.19140625,0.21453835966011622,0.235950660998347
0.6,0.1953125,0.21212881203005887,0.23394637358716594
0.6,0.19921875,0.20970602178398728,0.23190685471264505
0.6,0.203125,0.2072702604743339,0.22983241151882486
0.6,0.20703125,0.20482179546621876,0.22772335640921998
0.6,0.2109375,0.20236089000668267,0.22558000699977224
0.6,0.21484375,0.1998878032934871,0.22340268607101876
0.6,0.21875,0.19740279054347218,0.2211917215194827
0.6,0.22265625,0.1949061030604648,0.21894744630829283
0.6,0.2265625,0.19239798830272942,0.216670198417041
0.6,0.23046875,0.1898786899499566,0.21436032079088319
0.6,0.234375,0.18734844796978342,0.21201816128889345
0.6,0.23828125,0.18480749868384225,0.2096440726316777
0.6,0.2421875,0.18225607483333475,0.20723841234825519
0.6,0.24609375,0.17969440564412842,0.20480154272221573
0.6,0.25,0.1771227168913742,0.20233383073716166
0.6,0.25390625,0.17454123096364446,0.19983564802144083
0.6,0.2578125,0.1719501669265907,0.1973073707921813
0.6,0.26171875,0.16934974058612168,0.19474937979863402
0.6,0.265625,0.16674016455110283,0.19216206026483357
0.6,0.26953125,0.16412164829557865,0.18954580183158476
0.6,0.2734375,0.16149439822051975,0.18690099849778452
0.6,0.27734375,0.15885861771509768,0.18422804856108632
0.6,0.28125,0.15621450721749,0.18152735455791888
0.6,0.28515625,0.15356226427521952,0.17879932320286504
0.6,0.2890625,0.1509020836050313,0.17604436532741247
0.6,0.29296875,0.14823415715231164,0.1732628958180837
0.6,0.296875,0.14555867415005386,0.1704553335539557
0.6,0.30078125,0.14287582117737563,0.1676221013435785
0.6,0.3046875,0.14018578221759326,0.16476362586130153
0.6,0.30859375,0.13748873871585834,0.161880337583018
0.6,0.3125,0.13478486963636255,0.1589726707213372
0.6,0.31640625,0.132074351519117,0.15604106316019323
0.6,0.3203125,0.1293573585363121,0.1530859563889014
0.6,0.32421875,0.12663406254826448,0.15010779543567188
0.6,0.328125,0.1239046331589581,0.14710702880058962
0.6,0.33203125,0.12116923777118599,0.1440841083880721
0.6,0.3359375,0.11842804164130019,0.1410394894388144
0.6,0.33984375,0.11568120793357681,0.13797363046123118
0.6,0.34375,0.11292889777420394,0.13488699316240743
0.6,0.34765625,0.11017127030489973,0.13178004237856675
0.6,0.3515625,0.10740848273616876,0.128653246005069
0.6,0.35546875,0.10464069040020402,0.12550707492594668
0.6,0.359375,0.1018680468034429,0.12234200294299177
0.6,0.36328125,0.09909070367878516,0.11915850670440295
0.6,0.3671875,0.0963088110374808,0.1159570656330039
0.6,0.37109375,0.09352251722069647,0.11273816185404407
